bushland, tx;35.1901833 -102.0633248
bushnell, fl;28.6644827 -82.1117399
butler, pa;40.8913626 -79.9248433
butte falls, or;42.543184 -122.565589
butte meadows, ca;40.0812707 -121.5510858
butte, mt;46.0131505 -112.5365089
buttonwillow, ca;35.418306 -119.4301829
buxton, me;43.638063 -70.51918
buxton, or;45.6887233 -123.1909455
byers, co;39.709152 -104.2219965
byers, ks;40.0781591 -75.6807636
byromville, ga;32.2021071 -83.9085132
byron, ca;37.858925 -121.617002
byron, ny;43.079782 -78.063904
byron, ok;36.9019722 -98.2939595
cabazon, ca;33.9090305 -116.7795345
cabin, wv;38.1965025 -81.4772223
cabins, wv;38.9989988 -79.2053164
cable, wi;46.2080081 -91.2921295
cabool, mo;37.123941 -92.1012678
caddo mills, tx;33.0577178 -96.3407627
cadillac, mi;44.2519526 -85.4011619
cadiz, oh;40.2728452 -80.9967628
caesars head, sc;35.0552111 -82.7898831
cahokia, il;38.5713356 -90.1876115
cairo, il;37.0057958 -89.1772449
cairo, ny;42.2989749 -73.9984659
cairo township, ny;42.2989749 -73.9984659
cajalco, ca;33.840403 -117.4383242
cajon, ca;32.7947731 -116.9625269
caldwell, id;43.6678736 -116.6894156
caldwell, nj;40.8398218 -74.2765366
caldwell, tx;43.6678736 -116.6894156
calera, al;33.1035045 -86.7505733
calhan, co;39.0355459 -104.297186
calhoun, ga;31.5311784 -84.614328
caliente, ca;35.291071 -118.6278688
calif valley, ca;37.8303213 -122.4797496
california city, ca;35.125801 -117.9859038
california, md;38.3004029 -76.5074542
calistoga, ca;38.5787966 -122.5797054
callahan, ca;30.5621807 -81.8306621
callville bay, nv;36.1385933 -114.7083252
calumet, ok;35.6008883 -98.1188072
calwood, mo;38.9203186 -91.8526756
camano island, wa;48.1625483 -122.4950268
camarillo, ca;34.2164099 -119.0376573
cambridge, id;44.572596 -116.6760812
cambridge, in;39.82313 -85.163974
cambridge jct, mi;42.277812 -84.473314
cambridge, ma;42.3750997 -71.1056157
cambridge, md;38.5714624 -76.0763177
cambridge, mn;45.5727408 -93.2243921
cambridge, ne;40.281951 -100.165692
cambridge, oh;40.031183 -81.5884561
camden, ar;33.5845582 -92.8343294
camden, oh;39.6289418 -84.6485632
camden, sc;34.2465393 -80.6070238
camdenton, mo;38.0050131 -92.7507122
cameron, la;29.888055 -93.1843025
cameron, mo;39.7402801 -94.241057
camilia, ga;31.218817 -84.211424
camillus, ny;43.039233 -76.3040965
camp douglas, wi;43.9226641 -90.2711682
camp pendleton, ca;33.387723 -117.444758
camp verde, az;34.5636358 -111.8543178
campbellsport, wi;43.5984486 -88.2845233
canandaigua, ny;42.8844625 -77.278399
canby, or;45.2629088 -122.6925983
caney, ok;34.2323125 -96.2141564
canjilon, nm;36.4794611 -106.4378091
canon city, co;38.4423644 -105.2224947
cantebury, nh;44.0222224 -92.519398
canton, ga;34.2367621 -84.4907621
canton, il;40.5580945 -90.0351167
canton, pa;41.656464 -76.8532927
cantwell, ak;37.8725514 -90.5117916
canyon creek, mt;48.073934 -112.800329
cape canaveral, fl;28.45077 -80.52662
cape carteret, nc;34.6915509 -77.0630033
cape charles, va;37.2679148 -76.0174326
cape girardeau, mo;37.3058839 -89.5181476
cape may, nj;39.1765386 -74.8012119
capitan, nm;33.5453572 -105.5722043
capon bridge, wv;39.3006421 -78.437672
capron, il;42.3997408 -88.7403793
captree island, ny;40.6503777 -73.2612292
caputa, sd;43.9938774 -102.9821191
carbonado, wa;47.0797219 -122.0514335
carbondale, co;37.7274692 -89.216655
carbondale, il;37.7274692 -89.216655
carbondale, ks;37.7274692 -89.216655
carlisle, ar;37.9612226 -81.1803812
carlisle, ia;41.5008234 -93.4910469
carlisle, pa;40.201824 -77.1893888
carlsbad, ca;33.144219 -117.319439
carlsbad, nm;32.4207262 -104.2287757
carlsbad, tx;31.626621 -100.669391
carlyle, il;38.6103264 -89.3725796
carmel, ca;36.549729 -121.922515
carmel, in;39.9788383 -86.118731
carmel valley, ca;36.4796839 -121.7324476
carnegie, ok;35.1036699 -98.6036736
carp lake, mi;45.697234 -84.750049
carpenter, wy;39.818446 -75.4643634
carpenteria, ca;33.7274726 -117.7681722
carrabelle, fl;29.8532645 -84.664348
carrizozo, nm;33.6432488 -105.8777246
carrollton, ga;32.9537349 -96.8902816
carrollton, ky;38.6808958 -85.1793979
carrollton, oh;40.5728404 -81.0856532
carrollton, tx;32.9537349 -96.8902816
carrville, ca;41.064868 -122.7041895
carson city, nv;39.170557 -119.7669808
carson, nm;36.3644667 -105.7652927
carswell, tx;37.4395585 -81.5087157
cartersville, ga;34.1650972 -84.7999383
carthage, me;44.624686 -70.473175
carthage, mo;37.1765141 -94.3103412
carthage, ms;31.5265557 -91.4459501
carthage, tx;32.183133 -94.309189
caruthersville, mo;36.1931245 -89.6556353
cary, nc;35.7882973 -78.7811925
casa grande, az;32.8793816 -111.7575614
cascade, co;47.3271465 -111.3281242
cascade, id;44.692713 -115.641659
casper, wy;42.866632 -106.313081
cassopolis, mi;41.9117134 -86.0100069
castaic, ca;34.4888822 -118.6228656
castle rock, co;38.8277732 -105.9808462
castle rock, wa;46.5887699 -117.3565654
castlewood, va;30.4549126 -91.0867715
catahoula, la;31.7294681 -91.8487107
catalina island, ca;55.547598 -133.2926695
catawissa, pa;40.9548267 -76.4609868
cathedral rapid, ak;44.0589785 -103.2324979
caton, ny;42.0561853 -77.0277448
cave creek, az;33.8333716 -111.9507042
cave junction, or;42.1633443 -123.6479309
cecilia, ky;37.6658962 -85.9566304
cedar bluff, va;36.670692 -80.4525635
cedar city, ut;37.6774238 -113.0618277
cedar grove, ca;36.822163 -118.649328
cedar hills, mo;36.5089247 -104.7380507
cedar key, fl;29.1377209 -83.0359638
cedar lake, in;41.3647578 -87.4411473
cedar, mn;43.308518 -84.819487
cedar rapids, ia;41.9758872 -91.6704053
cedar springs, ga;43.22336 -85.551424
cedar vale, ks;37.1042039 -96.5000112
cedartown, ga;34.0124425 -85.2559398
cedarville, ar;35.5698087 -94.3668792
cedarville, ca;41.42426 -120.111396
cedarville, nj;39.6245582 -75.3413021
cee vee, tx;34.2231253 -100.4456741
celina, oh;40.5489358 -84.5702338
celina, tn;36.5500611 -85.505247
celina, tx;33.332852 -96.726103
centennial, wy;41.297896 -106.1393691
center point, tx;33.6456583 -86.6836001
center, tx;31.8160381 -99.5120986
centerpoint, in;38.8514663 -82.4498789
centerville, ny;42.0842572 -74.0131925
centerville, tn;35.7789565 -87.4669587
central, ak;64.4459613 -149.680909
central city, ne;41.1158475 -98.0017249
central lake, mi;45.070005 -85.264511
central point, or;42.376782 -122.912721
centralia, il;38.5250491 -89.1334037
centreville, al;32.9445682 -87.1386067
ceres, ca;37.561889 -120.967976
cerritos, ca;33.8644291 -118.0539323
chacon, nm;36.1441986 -105.3677899
chadron, ne;42.774479 -103.138479
chalkhill, pa;39.8442426 -79.6167092
challis, id;44.504645 -114.231731
chama, nm;36.9036557 -106.5798873
chamberlain, sd;43.810817 -99.330178
chamblee, ga;33.8875085 -84.3064032
champion, pa;40.0750737 -79.3580899
chancellor, sd;43.372118 -96.987179
chandler, az;33.3067132 -111.8408489
chantilly, va;38.88668 -77.44566
chapel hill, nc;35.9131542 -79.05578
chapell hill, tx;30.171285 -96.256973
chapman, me;46.648493 -68.16124
chapman, ne;46.648493 -68.16124
charles city, va;37.3705777 -77.0605098
charleston, il;39.4961458 -88.1761521
charleston, sc;32.7876012 -79.9402728
charleston, wv;38.3505995 -81.6332812
charlevoix, mi;45.202075 -84.9676387
charlotte, mi;42.5637369 -84.8355792
charlotte, nc;35.2270869 -80.8431268
charlotte, tx;35.2270869 -80.8431268
charlottesville, va;38.029306 -78.4766781
chase, ks;38.27312 -98.5821872
chassahowitzka, fl;28.7130421 -82.5742656
chatham, la;32.3062644 -92.4504223
chatham, ma;41.6820563 -69.9597376
chatsworth, ca;34.294142 -118.603883
chatsworth, ga;34.2595715 -118.6023247
chatsworth, nj;39.8176178 -74.5348749
chattanooga, ok;34.4228593 -98.6564522
chaumont, ny;44.066999 -76.130209
cheboygan, mi;45.4417481 -84.4768486
checotah, ok;35.4700993 -95.5230356
chehalis, wa;46.6599653 -122.9634322
chelan, wa;47.8012197 -120.6276904
cheney, ks;47.4873895 -117.5757676
cheraw, sc;34.6976564 -79.8833971
cherokee, al;34.1142554 -85.6004514
cherokee, nc;35.1184149 -84.0886181
cherry point, nc;39.799202 -87.7211365
cherry valley, ca;33.972515 -116.977248
cherry valley, ny;42.7956295 -74.7532018
chesaning, mi;43.184748 -84.114975
chesapeake bay, md;38.5167886 -76.3830046
chesapeake, oh;38.4278605 -82.457099
chesapeake, va;36.7183708 -76.2466798
cheshire, ct;41.4989861 -72.900658
chesson, al;32.2937536 -85.9244006
chester, ca;40.30159 -121.23395
chester, mt;48.510308 -110.967315
chester, sc;34.6859896 -81.1545073
chesterfield, mo;38.6560565 -90.5742029
chesterfield, nh;42.883948 -72.454813
cheswold, de;39.2192786 -75.5857596
chewelah, wa;48.276287 -117.7155209
cheyenne wells, co;38.8213951 -102.3532435
cheyenne, wy;41.139981 -104.820246
chicago, il;41.8755546 -87.6244212
chicago park, ca;41.6102859 -83.7212719
chicago(l.mich), il;41.85003 -87.65005
chickamauga, ga;34.8711497 -85.2902472
chickasha, ok;35.052565 -97.9364326
chico, ca;39.746159 -121.840083
childress, tx;34.4264529 -100.2040019
chimacum, wa;48.0146577 -122.770452
chinese camp, ca;37.8691878 -120.4441392
chino, ca;34.0133561 -117.690075
chino hills, ca;33.9926803 -117.760056
chinook, mt;48.590132 -109.231823
chipley, fl;30.7818584 -85.538541
chippewa falls, wi;44.9369054 -91.3929348
chitina, ak;61.5169309 -144.4402561
choteau, mt;47.812243 -112.1833758
christian lake, ak;33.8591383 -83.4197733
chugiak, ak;61.3904227 -149.4817876
chula vista, ca;32.6400541 -117.0841955
chuluota, fl;28.6168234 -81.0530577
church creek, md;38.5021645 -76.1520946
churchtown, oh;39.467296 -81.5479031
cibolo, tx;29.5707831 -98.2330927
cima, ca;34.839964 -115.967051
cimarron, nm;36.5110288 -104.9155927
cincinnati, oh;39.1014537 -84.5124602
circle, ak;64.4459613 -149.680909
circleville, oh;39.600618 -82.9460133
cisco, tx;39.3024491 -120.5471773
clackamas, or;45.1608821 -122.2305038
clanton, al;32.8387371 -86.6294262
clare, mi;43.9688673 -84.8505091
claremont, ca;34.09668 -117.71978
claremore, ok;36.3125897 -95.6158701
clarinda, ia;40.7390162 -95.036958
clarion, ia;42.7313392 -93.7322077
clark lake, mi;46.2261758 -89.3277058
clark, pa;41.2861669 -80.4275684
clarks, ne;41.2152927 -97.8358893
clarks point, ak;44.1510874 -88.7105569
clarkson, ky;37.4953332 -86.2213614
clarkstown, ny;41.1318755 -73.9572108
clarksville, tn;36.5277607 -87.3588703
clarksville, tx;38.2967791 -85.7602087
clarksville, va;36.587497 -78.564584
clawson, mi;42.5333682 -83.1463166
claypool, in;37.7331636 -81.8145612
clayton, al;31.8832085 -85.4539203
clayton, ga;33.5204959 -84.3591713
cle elum, wa;47.1952417 -120.9400632
clear lake res, ca;41.926431 -121.077389
clearfield, pa;40.9908706 -78.4457422
clearlake, ca;38.9582307 -122.6263728
clearlake oaks, ca;39.017434 -122.6515207
clearwater, fl;27.9658533 -82.8001026
clearwater, mn;47.5643825 -95.3747844
clemson, sc;34.6850749 -82.8364111
clermont, fl;28.5387692 -81.7342747
cleveland, ga;34.5972449 -83.7633058
cleveland, oh;41.5051613 -81.6934446
cleveland, ok;35.2301869 -97.3109151
cleveland, wa;45.9706837 -120.3531075
clewiston, fl;26.7542312 -80.9336753
climax, co;36.8870859 -79.4891946
climax springs, mo;38.1041971 -93.0501945
clines corner, nm;35.009279 -105.66826
clines corners, nm;35.0094982 -105.6691804
clint, tx;36.4313389 -119.773469
clinton, ia;41.8444735 -90.1887379
clinton, md;38.7651145 -76.8983059
clinton, mi;42.9435238 -84.6125345
clinton, ms;32.3415342 -90.3217585
clinton, nc;40.4895121 -80.2945057
clinton, ok;35.5156056 -98.9673069
clinton, ut;40.7242318 -79.7856073
cloquet, mn;46.7216102 -92.4593566
cloudcroft, nm;32.9576648 -105.7427218
cloverdale, ca;38.823075 -123.063567
clovis, ca;36.8252277 -119.7029194
clovis, nm;34.405472 -103.2050709
cluster springs, va;30.838519 -86.205221
clyo, ga;32.4840731 -81.2670507
coal lake, ak;40.8812571 -75.7631549
coaldale, co;38.382377 -105.784315
coalgate, ok;34.5381481 -96.2186092
coalinga, ca;36.1609909 -120.2945457
coalville, ut;40.9177251 -111.3993634
coatesville, pa;39.9831616 -75.8238355
coatsville, pa;39.854645 -75.821274
cobb, ca;38.8221258 -122.7230451
cockeysville, md;39.4845658 -76.6502845
cocoa beach, fl;28.3298487 -80.6205466
cody, wy;44.5263107 -109.0563923
coeur d'alene, id;47.6742994 -116.7811531
coffeyville, ks;37.0372999 -95.6163634
cohagen, mt;47.0549062 -106.6173816
cohocton, ny;42.5022907 -77.5072102
coinjock, nc;36.3429357 -75.9524225
colburn, id;48.3971492 -116.5351946
colby, ks;44.9099665 -90.3156911
cold bay, ak;55.2039844 -162.7138584
coldfoot, ak;67.234505 -150.0594718
coldwater, mi;41.9403263 -85.0005215
coldwater, oh;40.4797688 -84.628291
coleman, tx;31.8273679 -99.4264532
coleman, wi;45.0649843 -88.0342701
coleville, ca;38.5662988 -119.5071119
college park, md;38.980666 -76.9369189
college station, tx;30.6253463 -96.3271538
collegedale, tn;35.0531301 -85.0502277
collegeville, pa;40.1856597 -75.451571
colleyville, tx;32.8809603 -97.155012
collier twnshp, pa;39.84675 -79.778679
collierville, tn;35.042036 -89.6645266
collinsville, al;34.269124 -85.8607365
collinsville, ms;32.4886035 -88.850435
collinsville, ok;36.380107 -95.814502
colo springs, co;40.3280343 -107.0606078
coloma, wi;38.7999014 -120.890216
colonie, ny;42.7178558 -73.8334554
colorado city, co;37.9416455 -104.8516727
colorado city, tx;32.3881745 -100.8645576
colorado spgs, co;37.944142 -104.810924
colorado spring, co;34.4635757 -113.4157715
colstrip, mt;45.884162 -106.623637
columbia, ca;38.061003 -120.363545
columbia, ct;41.7020432 -72.3011917
columbia falls, mt;48.3697168 -114.1915824
columbia, md;39.2156213 -76.8582049
columbia, mo;38.951883 -92.3337366
columbia, ms;31.2518439 -89.83758
columbia, sc;34.0007493 -81.0343313
columbia statn, oh;39.958316 -82.677831
columbia, tn;35.6150716 -87.0352831
columbus, ga;39.9622601 -83.0007065
columbus, in;39.191447 -85.891338
columbus, ms;33.4956744 -88.4272627
columbus, mt;45.6366114 -109.252154
columbus, ne;39.9622601 -83.0007065
columbus, nm;31.8303365 -107.6385256
columbus, oh;39.9622601 -83.0007065
colusa, ca;39.1465578 -122.2209563
colville, wa;48.5465695 -117.905537
comfort, tx;29.967715 -98.9050337
commerce, tx;34.002581 -118.156586
commercial pt, oh;39.7683959 -83.0571297
compton, ca;33.894927 -118.226624
comstock, wi;45.4777337 -92.0751818
conchas, nm;35.4028261 -104.1899762
concord, ca;37.953672 -122.022872
concord, ma;42.4605189 -71.3488963
concord, nc;35.4093772 -80.5797416
concord, nh;43.207178 -71.537476
concrete, wa;48.5389326 -121.7469288
conestee, sc;34.7681744 -82.3498434
congress, az;34.162526 -112.8507374
conicville, va;38.829557 -78.6900171
connell, wa;46.6603954 -118.8611976
conover, nc;35.706345 -81.2189856
conrad, mt;48.170251 -111.943019
conrad, pa;41.610066 -77.890552
conroe, tx;30.3118769 -95.4560512
constantine, mi;41.8411603 -85.6686026
conway, ar;35.065889 -92.362875
conway, ma;42.5098085 -72.6995349
conway, sc;33.8360035 -79.0478143
conyers, ga;33.6676103 -84.0176904
coolidge dam, az;33.1746718 -110.5271653
cooper city, fl;26.0470785 -80.2739082
cooper landing, ak;60.4952185 -149.8478495
cooperstown, pa;40.7143097 -79.9295038
copan, ok;36.8975794 -95.9260927
copper harbor, ak;47.4687939 -87.8884416
copperhill, tn;34.9889692 -84.3707561
copperopolis, ca;37.941764 -120.6367947
coral springs, fl;26.2648561 -80.265342
coram, ny;40.8687097 -73.0014946
corcoran, ca;36.098007 -119.5604015
cord, ar;35.81202 -91.3434645
cordele, ga;31.9635074 -83.7823938
cordell, ok;35.2912512 -98.9895449
cordes, az;34.3033628 -112.1668266
cordesville, sc;33.1321144 -79.8834131
cordova, ak;60.5439444 -145.7589103
corinth, ms;34.9342548 -88.5222702
cornell, wi;45.1671881 -91.1493107
corning, ar;36.4078388 -90.5798336
corning, ca;42.1435257 -77.0543408
corning, ny;42.1435257 -77.0543408
cornville, az;34.7395165 -111.9058276
cornwell, fl;27.3786521 -81.0967332
corona, ca;33.752886 -116.055617
corpus christi, tx;27.8002542 -97.3955744
corsicana, tx;32.091299 -96.4646821
cortez, co;37.3494528 -108.5840736
cortland, ny;42.5842136 -76.0704906
corunna, mi;42.9819728 -84.1177451
corvallis, or;44.5645659 -123.2620435
corydon, in;38.2129325 -86.125386
cottage grove, mn;44.8277446 -92.9438218
cottage grove, or;43.7974729 -123.0588963
cottage grove, wi;43.0785747 -89.1988571
cottonport, la;30.9840789 -92.0534555
cottonwood, az;34.7391876 -112.0098791
cottonwood, ca;40.39043 -122.28609
cottonwood, id;46.0484923 -116.3495898
cotulla, tx;28.4354022 -99.2358033
cougar, wa;46.0514993 -122.2995413
coulterville, ca;37.710486 -120.1979658
coulterville, il;38.1864389 -89.6056504
council bluffs, ia;41.2621283 -95.8613912
counts, va;36.9284391 -82.2262495
coushatta, la;32.0148834 -93.3421165
cove neck, ny;40.8823207 -73.5059562
coventry, ct;41.7700987 -72.3050803
covington, ga;39.0836224 -84.508371
covington, ky;39.0836224 -84.508371
covington, la;30.4754702 -90.1009108
covington, ok;36.3075359 -97.5864376
covington, tn;35.5642474 -89.6464672
coy, ar;34.5387058 -91.8740255
coyote, ca;37.2164923 -121.7394174
cozad, ne;40.859729 -99.987344
craig, co;40.5152491 -107.5464541
crane, tx;31.3973624 -102.3501419
cranford, nj;40.6584358 -74.2995923
crater lake, or;42.9415262 -122.0988203
crawford, co;38.7039227 -107.6094669
crawford, ne;42.683024 -103.412701
creede, co;37.8483224 -106.9254767
crescent city, fl;29.4302514 -81.5106288
cresent lake, or;28.541686 -81.744315
crested butte, co;38.883325 -106.943655
crestline, ca;34.2495525 -117.2938956
crestone, co;37.9949705 -105.7009757
crestview, fl;30.7621326 -86.5705084
creswell, or;43.9179023 -123.0245261
creve coeur, mo;38.6608855 -90.4226181
crivitz, wi;45.261661 -88.078001
crockett, ca;38.036666 -122.2053113
cromwell, mn;41.5950989 -72.6453705
crooked creek, ak;65.0199137 -163.6952162
crosby, nd;48.928166 -103.296728
cross city, fl;29.6343977 -83.1251306
cross fork, pa;41.5343137 -77.7881831
cross plaines, in;39.035337 -84.924959
cross, sc;33.3273879 -80.148419
crossroads, nm;33.5123245 -103.3396737
crossville, tn;35.9489566 -85.0269015
croton on hud., ny;42.591238 -76.382955
crows landing, ca;37.3938244 -121.0715976
crump, mi;43.7539124 -84.0872102
crystal bay, nv;39.2275972 -120.0020402
crystal city, tx;28.6774795 -99.8281104
crystal, mn;45.06295 -93.381362
crystal springs, fl;28.1812717 -82.157027
cuba, nm;36.0219333 -106.958428
cube cove, ak;57.9571935 -134.7356773
cubero, nm;35.0858748 -107.5181051
cucamonga, ca;34.1033192 -117.5751735
cuero, tx;29.0938036 -97.2900564
cullman, al;34.1335332 -86.8779268
culpeper, va;38.4912207 -77.9618216
culpepper, va;35.5161889 -92.5165477
cumberland gap, va;36.599527 -83.6685252
cumberland, md;39.6528509 -78.7624714
cumberland, wi;39.6528509 -78.7624714
cumming, ga;34.2073196 -84.1401926
cupertino, ca;37.3228934 -122.0322895
curran, mi;44.714734 -83.8077651
curtin, or;43.7223433 -123.2120299
curtis, wa;46.5866991 -123.1120845
cushing, ok;35.9850639 -96.76697
custer, sd;43.766651 -103.598806
custer, wa;47.1764871 -122.527625
cuyama, ca;34.9352537 -119.6151279
cynthiana, ky;38.3903526 -84.2941013
cypress, tx;29.9691116 -95.6971686
dacula, ga;33.9887165 -83.8979573
dade collier, fl;25.863407 -80.8968721
dadina lake, ak;61.133922 -146.3534958
dahlonega, ga;34.5328484 -83.9845723
dalhart, tx;36.0594772 -102.5132497
dallas, ga;33.9237141 -84.8407732
dallas, tx;32.7762719 -96.7968559
dallas/ft worth, tx;32.7599075 -97.1735626
dalton, ga;34.7691867 -84.9702475
dalton, ma;42.4736959 -73.1662138
dalton, ny;42.5408977 -77.9525029
damascus, md;39.2884381 -77.2038717
damascus, or;45.4176261 -122.458985
dana point, ca;33.4669721 -117.6981075
danbury, ct;41.394817 -73.4540111
danby, vt;43.3461841 -72.9953817
dania, fl;26.062416 -80.159667
danielsville, pa;40.7945388 -75.5271292
danvers, il;40.5294818 -89.1773055
danville, ca;37.8215929 -121.9999606
danville, il;40.125222 -87.6304614
danville, in;40.125222 -87.6304614
danville, ky;37.6456488 -84.7721823
danville, oh;40.4456705 -82.2602977
danville, va;40.125222 -87.6304614
darby, mt;46.022659 -114.178093
dardanelle, ca;38.3410234 -119.8337902
darden, tn;35.6381249 -88.2169835
